RevenueHCPCSCd,Category1,Category2,Category3,Category2Rank,Category3Rank
L2016,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2017,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2018,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2019,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2020,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2021,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2022,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2023,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2024,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2025,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2026,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2027,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2028,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2029,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2030,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2031,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2032,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2033,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2034,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2035,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2036,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2037,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2038,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2039,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2040,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2041,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2042,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2043,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2044,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2045,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2046,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2047,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2048,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2049,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2050,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2051,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2052,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2053,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2054,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2055,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2056,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2057,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2058,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2059,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2060,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2061,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2062,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2063,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2064,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2065,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2066,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2067,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2068,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2069,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2070,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2071,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2072,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2073,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2074,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2075,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2076,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2077,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2078,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2079,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2080,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2081,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2082,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2083,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2084,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2085,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2086,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2087,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2088,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2089,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2090,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2091,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2092,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2093,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2094,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2095,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2096,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2097,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2098,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2099,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2100,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2101,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2102,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2103,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2104,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2105,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2106,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2107,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2108,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2109,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2110,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2111,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2112,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2113,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2114,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2115,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2116,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2117,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2118,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2119,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2120,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2121,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2122,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2123,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2124,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2125,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2126,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2127,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2128,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2129,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2130,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2131,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2132,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2133,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2134,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2135,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2136,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2137,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2138,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2139,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2140,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2141,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2142,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2143,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2144,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2145,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2146,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2147,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2148,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2149,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2150,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2151,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2152,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2153,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2154,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2155,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2156,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2157,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2158,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2159,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2160,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2161,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2162,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2163,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2164,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2165,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2166,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2167,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2168,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2169,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2170,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2171,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2172,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2173,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2174,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2175,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2176,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2177,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2178,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2179,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2180,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2181,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2182,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2183,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2184,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2185,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2186,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2187,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2188,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2189,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2190,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2191,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2192,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2193,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2194,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2195,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2196,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2197,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2198,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2199,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2200,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2201,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2202,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2203,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2204,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2205,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2206,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2207,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2208,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2209,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2210,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2211,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2212,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2213,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2214,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2215,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2216,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2217,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2218,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2219,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2220,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2221,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2222,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2223,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2224,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2225,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2226,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2227,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2228,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2229,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2230,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2231,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2232,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2233,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2234,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2235,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2236,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2237,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2238,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2239,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2240,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2241,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2242,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2243,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2244,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2245,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2246,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2247,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2248,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2249,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2250,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2251,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2252,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2253,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2254,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2255,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2256,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2257,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2258,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2259,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2260,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2261,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2262,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2263,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2264,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2265,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2266,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2267,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2268,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2269,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2270,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2271,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2272,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2273,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2274,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2275,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2276,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2277,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2278,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2279,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2280,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2281,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2282,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2283,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2284,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2285,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2286,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2287,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2288,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2289,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2290,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2291,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2292,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2293,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2294,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2295,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2296,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2297,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2298,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2299,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2300,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2301,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2302,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2303,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2304,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2305,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2306,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2307,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2308,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2309,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2310,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2311,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2312,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2313,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2314,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2315,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2316,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2317,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2318,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2319,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2320,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2321,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2322,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2323,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2324,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2325,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2326,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2327,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2328,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2329,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2330,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2331,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2332,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2333,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2334,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2335,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2336,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2337,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2338,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2339,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2340,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2341,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2342,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2343,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2344,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2345,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2346,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2347,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2348,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2349,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2350,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2351,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2352,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2353,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2354,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2355,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2356,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2357,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2358,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2359,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2360,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2361,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2362,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2363,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2364,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2365,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2366,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2367,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2368,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2369,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2370,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2371,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2372,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2373,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2374,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2375,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2376,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2377,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2378,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2379,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2380,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2381,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2382,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2383,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2384,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2385,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2386,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2387,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2388,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2389,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2390,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2391,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2392,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2393,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2394,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2395,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2396,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2397,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2398,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2399,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2400,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2401,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2402,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2403,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2404,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2405,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2406,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2407,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2408,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2409,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2410,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2411,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2412,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
L2413,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
