Category1,Category2,ProcCd,Category2Rank
NIPS,SURGERY,40380,6.00
NIPS,SURGERY,40381,6.00
NIPS,SURGERY,40382,6.00
NIPS,SURGERY,40383,6.00
NIPS,SURGERY,40384,6.00
NIPS,SURGERY,40385,6.00
NIPS,SURGERY,40386,6.00
NIPS,SURGERY,40387,6.00
NIPS,SURGERY,40388,6.00
NIPS,SURGERY,40389,6.00
NIPS,SURGERY,40390,6.00
NIPS,SURGERY,40391,6.00
NIPS,SURGERY,40392,6.00
NIPS,SURGERY,40393,6.00
NIPS,SURGERY,40394,6.00
NIPS,SURGERY,40395,6.00
NIPS,SURGERY,40396,6.00
NIPS,SURGERY,40397,6.00
NIPS,SURGERY,40398,6.00
NIPS,SURGERY,40399,6.00
NIPS,SURGERY,40400,6.00
NIPS,SURGERY,40401,6.00
NIPS,SURGERY,40402,6.00
NIPS,SURGERY,40403,6.00
NIPS,SURGERY,40404,6.00
NIPS,SURGERY,40405,6.00
NIPS,SURGERY,40406,6.00
NIPS,SURGERY,40407,6.00
NIPS,SURGERY,40408,6.00
NIPS,SURGERY,40409,6.00
NIPS,SURGERY,40410,6.00
NIPS,SURGERY,40411,6.00
NIPS,SURGERY,40412,6.00
NIPS,SURGERY,40413,6.00
NIPS,SURGERY,40414,6.00
NIPS,SURGERY,40415,6.00
NIPS,SURGERY,40416,6.00
NIPS,SURGERY,40417,6.00
NIPS,SURGERY,40418,6.00
NIPS,SURGERY,40419,6.00
NIPS,SURGERY,40420,6.00
NIPS,SURGERY,40421,6.00
NIPS,SURGERY,40422,6.00
NIPS,SURGERY,40423,6.00
NIPS,SURGERY,40424,6.00
NIPS,SURGERY,40425,6.00
NIPS,SURGERY,40426,6.00
NIPS,SURGERY,40427,6.00
NIPS,SURGERY,40428,6.00
NIPS,SURGERY,40429,6.00
NIPS,SURGERY,40430,6.00
NIPS,SURGERY,40431,6.00
NIPS,SURGERY,40432,6.00
NIPS,SURGERY,40433,6.00
NIPS,SURGERY,40434,6.00
NIPS,SURGERY,40435,6.00
NIPS,SURGERY,40436,6.00
NIPS,SURGERY,40437,6.00
NIPS,SURGERY,40438,6.00
NIPS,SURGERY,40439,6.00
NIPS,SURGERY,40440,6.00
NIPS,SURGERY,40441,6.00
NIPS,SURGERY,40442,6.00
NIPS,SURGERY,40443,6.00
NIPS,SURGERY,40444,6.00
NIPS,SURGERY,40445,6.00
NIPS,SURGERY,40446,6.00
NIPS,SURGERY,40447,6.00
NIPS,SURGERY,40448,6.00
NIPS,SURGERY,40449,6.00
NIPS,SURGERY,40450,6.00
NIPS,SURGERY,40451,6.00
NIPS,SURGERY,40452,6.00
NIPS,SURGERY,40453,6.00
NIPS,SURGERY,40454,6.00
NIPS,SURGERY,40455,6.00
NIPS,SURGERY,40456,6.00
NIPS,SURGERY,40457,6.00
NIPS,SURGERY,40458,6.00
NIPS,SURGERY,40459,6.00
NIPS,SURGERY,40460,6.00
NIPS,SURGERY,40461,6.00
NIPS,SURGERY,40462,6.00
NIPS,SURGERY,40463,6.00
NIPS,SURGERY,40464,6.00
NIPS,SURGERY,40465,6.00
NIPS,SURGERY,40466,6.00
NIPS,SURGERY,40467,6.00
NIPS,SURGERY,40468,6.00
NIPS,SURGERY,40469,6.00
NIPS,SURGERY,40470,6.00
NIPS,SURGERY,40471,6.00
NIPS,SURGERY,40472,6.00
NIPS,SURGERY,40473,6.00
NIPS,SURGERY,40474,6.00
NIPS,SURGERY,40475,6.00
NIPS,SURGERY,40476,6.00
NIPS,SURGERY,40477,6.00
NIPS,SURGERY,40478,6.00
NIPS,SURGERY,40479,6.00
NIPS,SURGERY,40480,6.00
NIPS,SURGERY,40481,6.00
NIPS,SURGERY,40482,6.00
NIPS,SURGERY,40483,6.00
NIPS,SURGERY,40484,6.00
NIPS,SURGERY,40485,6.00
NIPS,SURGERY,40486,6.00
NIPS,SURGERY,40487,6.00
NIPS,SURGERY,40488,6.00
NIPS,SURGERY,40489,6.00
NIPS,SURGERY,40490,6.00
NIPS,SURGERY,40491,6.00
NIPS,SURGERY,40492,6.00
NIPS,SURGERY,40493,6.00
NIPS,SURGERY,40494,6.00
NIPS,SURGERY,40495,6.00
NIPS,SURGERY,40496,6.00
NIPS,SURGERY,40497,6.00
NIPS,SURGERY,40498,6.00
NIPS,SURGERY,40499,6.00
NIPS,SURGERY,40500,6.00
NIPS,SURGERY,40501,6.00
NIPS,SURGERY,40502,6.00
NIPS,SURGERY,40503,6.00
NIPS,SURGERY,40504,6.00
NIPS,SURGERY,40505,6.00
NIPS,SURGERY,40506,6.00
NIPS,SURGERY,40507,6.00
NIPS,SURGERY,40508,6.00
NIPS,SURGERY,40509,6.00
NIPS,SURGERY,40510,6.00
NIPS,SURGERY,40511,6.00
NIPS,SURGERY,40512,6.00
NIPS,SURGERY,40513,6.00
NIPS,SURGERY,40514,6.00
NIPS,SURGERY,40515,6.00
NIPS,SURGERY,40516,6.00
NIPS,SURGERY,40517,6.00
NIPS,SURGERY,40518,6.00
NIPS,SURGERY,40519,6.00
NIPS,SURGERY,40520,6.00
NIPS,SURGERY,40521,6.00
NIPS,SURGERY,40522,6.00
NIPS,SURGERY,40523,6.00
NIPS,SURGERY,40524,6.00
NIPS,SURGERY,40525,6.00
NIPS,SURGERY,40526,6.00
NIPS,SURGERY,40527,6.00
NIPS,SURGERY,40528,6.00
NIPS,SURGERY,40529,6.00
NIPS,SURGERY,40530,6.00
NIPS,SURGERY,40531,6.00
NIPS,SURGERY,40532,6.00
NIPS,SURGERY,40533,6.00
NIPS,SURGERY,40534,6.00
NIPS,SURGERY,40535,6.00
NIPS,SURGERY,40536,6.00
NIPS,SURGERY,40537,6.00
NIPS,SURGERY,40538,6.00
NIPS,SURGERY,40539,6.00
NIPS,SURGERY,40540,6.00
NIPS,SURGERY,40541,6.00
NIPS,SURGERY,40542,6.00
NIPS,SURGERY,40543,6.00
NIPS,SURGERY,40544,6.00
NIPS,SURGERY,40545,6.00
NIPS,SURGERY,40546,6.00
NIPS,SURGERY,40547,6.00
NIPS,SURGERY,40548,6.00
NIPS,SURGERY,40549,6.00
NIPS,SURGERY,40550,6.00
NIPS,SURGERY,40551,6.00
NIPS,SURGERY,40552,6.00
NIPS,SURGERY,40553,6.00
NIPS,SURGERY,40554,6.00
NIPS,SURGERY,40555,6.00
NIPS,SURGERY,40556,6.00
NIPS,SURGERY,40557,6.00
NIPS,SURGERY,40558,6.00
NIPS,SURGERY,40559,6.00
NIPS,SURGERY,40560,6.00
NIPS,SURGERY,40561,6.00
NIPS,SURGERY,40562,6.00
NIPS,SURGERY,40563,6.00
NIPS,SURGERY,40564,6.00
NIPS,SURGERY,40565,6.00
NIPS,SURGERY,40566,6.00
NIPS,SURGERY,40567,6.00
NIPS,SURGERY,40568,6.00
NIPS,SURGERY,40569,6.00
NIPS,SURGERY,40570,6.00
NIPS,SURGERY,40571,6.00
NIPS,SURGERY,40572,6.00
NIPS,SURGERY,40573,6.00
NIPS,SURGERY,40574,6.00
NIPS,SURGERY,40575,6.00
NIPS,SURGERY,40576,6.00
NIPS,SURGERY,40577,6.00
NIPS,SURGERY,40578,6.00
NIPS,SURGERY,40579,6.00
NIPS,SURGERY,40580,6.00
NIPS,SURGERY,40581,6.00
NIPS,SURGERY,40582,6.00
NIPS,SURGERY,40583,6.00
NIPS,SURGERY,40584,6.00
NIPS,SURGERY,40585,6.00
NIPS,SURGERY,40586,6.00
NIPS,SURGERY,40587,6.00
NIPS,SURGERY,40588,6.00
NIPS,SURGERY,40589,6.00
NIPS,SURGERY,40590,6.00
NIPS,SURGERY,40591,6.00
NIPS,SURGERY,40592,6.00
NIPS,SURGERY,40593,6.00
NIPS,SURGERY,40594,6.00
NIPS,SURGERY,40595,6.00
NIPS,SURGERY,40596,6.00
NIPS,SURGERY,40597,6.00
NIPS,SURGERY,40598,6.00
NIPS,SURGERY,40599,6.00
NIPS,SURGERY,40600,6.00
NIPS,SURGERY,40601,6.00
NIPS,SURGERY,40602,6.00
NIPS,SURGERY,40603,6.00
NIPS,SURGERY,40604,6.00
NIPS,SURGERY,40605,6.00
NIPS,SURGERY,40606,6.00
NIPS,SURGERY,40607,6.00
NIPS,SURGERY,40608,6.00
NIPS,SURGERY,40609,6.00
NIPS,SURGERY,40610,6.00
NIPS,SURGERY,40611,6.00
NIPS,SURGERY,40612,6.00
NIPS,SURGERY,40613,6.00
NIPS,SURGERY,40614,6.00
NIPS,SURGERY,40615,6.00
NIPS,SURGERY,40616,6.00
NIPS,SURGERY,40617,6.00
NIPS,SURGERY,40618,6.00
NIPS,SURGERY,40619,6.00
NIPS,SURGERY,40620,6.00
NIPS,SURGERY,40621,6.00
NIPS,SURGERY,40622,6.00
NIPS,SURGERY,40623,6.00
NIPS,SURGERY,40624,6.00
NIPS,SURGERY,40625,6.00
NIPS,SURGERY,40626,6.00
NIPS,SURGERY,40627,6.00
NIPS,SURGERY,40628,6.00
NIPS,SURGERY,40629,6.00
NIPS,SURGERY,40630,6.00
NIPS,SURGERY,40631,6.00
NIPS,SURGERY,40632,6.00
NIPS,SURGERY,40633,6.00
NIPS,SURGERY,40634,6.00
NIPS,SURGERY,40635,6.00
NIPS,SURGERY,40636,6.00
NIPS,SURGERY,40637,6.00
NIPS,SURGERY,40638,6.00
NIPS,SURGERY,40639,6.00
NIPS,SURGERY,40640,6.00
NIPS,SURGERY,40641,6.00
NIPS,SURGERY,40642,6.00
NIPS,SURGERY,40643,6.00
NIPS,SURGERY,40644,6.00
NIPS,SURGERY,40645,6.00
NIPS,SURGERY,40646,6.00
NIPS,SURGERY,40647,6.00
NIPS,SURGERY,40648,6.00
NIPS,SURGERY,40649,6.00
NIPS,SURGERY,40650,6.00
NIPS,SURGERY,40651,6.00
NIPS,SURGERY,40652,6.00
NIPS,SURGERY,40653,6.00
NIPS,SURGERY,40654,6.00
NIPS,SURGERY,40655,6.00
NIPS,SURGERY,40656,6.00
NIPS,SURGERY,40657,6.00
NIPS,SURGERY,40658,6.00
NIPS,SURGERY,40659,6.00
NIPS,SURGERY,40660,6.00
NIPS,SURGERY,40661,6.00
NIPS,SURGERY,40662,6.00
NIPS,SURGERY,40663,6.00
NIPS,SURGERY,40664,6.00
NIPS,SURGERY,40665,6.00
NIPS,SURGERY,40666,6.00
NIPS,SURGERY,40667,6.00
NIPS,SURGERY,40668,6.00
NIPS,SURGERY,40669,6.00
NIPS,SURGERY,40670,6.00
NIPS,SURGERY,40671,6.00
NIPS,SURGERY,40672,6.00
NIPS,SURGERY,40673,6.00
NIPS,SURGERY,40674,6.00
NIPS,SURGERY,40675,6.00
NIPS,SURGERY,40676,6.00
NIPS,SURGERY,40677,6.00
NIPS,SURGERY,40678,6.00
NIPS,SURGERY,40679,6.00
NIPS,SURGERY,40680,6.00
NIPS,SURGERY,40681,6.00
NIPS,SURGERY,40682,6.00
NIPS,SURGERY,40683,6.00
NIPS,SURGERY,40684,6.00
NIPS,SURGERY,40685,6.00
NIPS,SURGERY,40686,6.00
NIPS,SURGERY,40687,6.00
NIPS,SURGERY,40688,6.00
NIPS,SURGERY,40689,6.00
NIPS,SURGERY,40690,6.00
NIPS,SURGERY,40691,6.00
NIPS,SURGERY,40692,6.00
NIPS,SURGERY,40693,6.00
NIPS,SURGERY,40694,6.00
NIPS,SURGERY,40695,6.00
NIPS,SURGERY,40696,6.00
NIPS,SURGERY,40697,6.00
NIPS,SURGERY,40698,6.00
NIPS,SURGERY,40699,6.00
NIPS,SURGERY,40700,6.00
NIPS,SURGERY,40701,6.00
NIPS,SURGERY,40702,6.00
NIPS,SURGERY,40703,6.00
NIPS,SURGERY,40704,6.00
NIPS,SURGERY,40705,6.00
NIPS,SURGERY,40706,6.00
NIPS,SURGERY,40707,6.00
NIPS,SURGERY,40708,6.00
NIPS,SURGERY,40709,6.00
NIPS,SURGERY,40710,6.00
NIPS,SURGERY,40711,6.00
NIPS,SURGERY,40712,6.00
NIPS,SURGERY,40713,6.00
NIPS,SURGERY,40714,6.00
NIPS,SURGERY,40715,6.00
NIPS,SURGERY,40716,6.00
NIPS,SURGERY,40717,6.00
NIPS,SURGERY,40718,6.00
NIPS,SURGERY,40719,6.00
NIPS,SURGERY,40720,6.00
NIPS,SURGERY,40721,6.00
NIPS,SURGERY,40722,6.00
NIPS,SURGERY,40723,6.00
NIPS,SURGERY,40724,6.00
NIPS,SURGERY,40725,6.00
NIPS,SURGERY,40726,6.00
NIPS,SURGERY,40727,6.00
NIPS,SURGERY,40728,6.00
NIPS,SURGERY,40729,6.00
NIPS,SURGERY,40730,6.00
NIPS,SURGERY,40731,6.00
NIPS,SURGERY,40732,6.00
NIPS,SURGERY,40733,6.00
NIPS,SURGERY,40734,6.00
NIPS,SURGERY,40735,6.00
NIPS,SURGERY,40736,6.00
NIPS,SURGERY,40737,6.00
NIPS,SURGERY,40738,6.00
NIPS,SURGERY,40739,6.00
NIPS,SURGERY,40740,6.00
NIPS,SURGERY,40741,6.00
NIPS,SURGERY,40742,6.00
NIPS,SURGERY,40743,6.00
NIPS,SURGERY,40744,6.00
NIPS,SURGERY,40745,6.00
NIPS,SURGERY,40746,6.00
NIPS,SURGERY,40747,6.00
NIPS,SURGERY,40748,6.00
NIPS,SURGERY,40749,6.00
NIPS,SURGERY,40750,6.00
NIPS,SURGERY,40751,6.00
NIPS,SURGERY,40752,6.00
NIPS,SURGERY,40753,6.00
NIPS,SURGERY,40754,6.00
NIPS,SURGERY,40755,6.00
NIPS,SURGERY,40756,6.00
NIPS,SURGERY,40757,6.00
NIPS,SURGERY,40758,6.00
NIPS,SURGERY,40759,6.00
NIPS,SURGERY,40760,6.00
NIPS,SURGERY,40761,6.00
NIPS,SURGERY,40762,6.00
NIPS,SURGERY,40763,6.00
NIPS,SURGERY,40764,6.00
NIPS,SURGERY,40765,6.00
NIPS,SURGERY,40766,6.00
NIPS,SURGERY,40767,6.00
NIPS,SURGERY,40768,6.00
NIPS,SURGERY,40769,6.00
NIPS,SURGERY,40770,6.00
NIPS,SURGERY,40771,6.00
NIPS,SURGERY,40772,6.00
NIPS,SURGERY,40773,6.00
NIPS,SURGERY,40774,6.00
NIPS,SURGERY,40775,6.00
NIPS,SURGERY,40776,6.00
NIPS,SURGERY,40777,6.00
NIPS,SURGERY,40778,6.00
NIPS,SURGERY,40779,6.00
NIPS,SURGERY,40780,6.00
NIPS,SURGERY,40781,6.00
NIPS,SURGERY,40782,6.00
NIPS,SURGERY,40783,6.00
NIPS,SURGERY,40784,6.00
NIPS,SURGERY,40785,6.00
NIPS,SURGERY,40786,6.00
NIPS,SURGERY,40787,6.00
NIPS,SURGERY,40788,6.00
NIPS,SURGERY,40789,6.00
NIPS,SURGERY,40790,6.00
NIPS,SURGERY,40791,6.00
NIPS,SURGERY,40792,6.00
NIPS,SURGERY,40793,6.00
NIPS,SURGERY,40794,6.00
NIPS,SURGERY,40795,6.00
NIPS,SURGERY,40796,6.00
NIPS,SURGERY,40797,6.00
NIPS,SURGERY,40798,6.00
NIPS,SURGERY,40799,6.00
NIPS,SURGERY,40800,6.00
NIPS,SURGERY,40801,6.00
NIPS,SURGERY,40802,6.00
NIPS,SURGERY,40803,6.00
NIPS,SURGERY,40804,6.00
NIPS,SURGERY,40805,6.00
NIPS,SURGERY,40806,6.00
NIPS,SURGERY,40807,6.00
NIPS,SURGERY,40808,6.00
NIPS,SURGERY,40809,6.00
NIPS,SURGERY,40810,6.00
NIPS,SURGERY,40811,6.00
NIPS,SURGERY,40812,6.00
NIPS,SURGERY,40813,6.00
NIPS,SURGERY,40814,6.00
NIPS,SURGERY,40815,6.00
NIPS,SURGERY,40816,6.00
NIPS,SURGERY,40817,6.00
NIPS,SURGERY,40818,6.00
NIPS,SURGERY,40819,6.00
NIPS,SURGERY,40820,6.00
NIPS,SURGERY,40821,6.00
NIPS,SURGERY,40822,6.00
NIPS,SURGERY,40823,6.00
NIPS,SURGERY,40824,6.00
NIPS,SURGERY,40825,6.00
NIPS,SURGERY,40826,6.00
NIPS,SURGERY,40827,6.00
NIPS,SURGERY,40828,6.00
NIPS,SURGERY,40829,6.00
NIPS,SURGERY,40830,6.00
NIPS,SURGERY,40831,6.00
NIPS,SURGERY,40832,6.00
NIPS,SURGERY,40833,6.00
NIPS,SURGERY,40834,6.00
NIPS,SURGERY,40835,6.00
NIPS,SURGERY,40836,6.00
NIPS,SURGERY,40837,6.00
NIPS,SURGERY,40838,6.00
NIPS,SURGERY,40839,6.00
NIPS,SURGERY,40840,6.00
NIPS,SURGERY,40841,6.00
NIPS,SURGERY,40842,6.00
NIPS,SURGERY,40843,6.00
NIPS,SURGERY,40844,6.00
NIPS,SURGERY,40845,6.00
NIPS,SURGERY,40846,6.00
NIPS,SURGERY,40847,6.00
NIPS,SURGERY,40848,6.00
NIPS,SURGERY,40849,6.00
NIPS,SURGERY,40850,6.00
NIPS,SURGERY,40851,6.00
NIPS,SURGERY,40852,6.00
NIPS,SURGERY,40853,6.00
NIPS,SURGERY,40854,6.00
NIPS,SURGERY,40855,6.00
NIPS,SURGERY,40856,6.00
NIPS,SURGERY,40857,6.00
NIPS,SURGERY,40858,6.00
NIPS,SURGERY,40859,6.00
NIPS,SURGERY,40860,6.00
NIPS,SURGERY,40861,6.00
NIPS,SURGERY,40862,6.00
NIPS,SURGERY,40863,6.00
NIPS,SURGERY,40864,6.00
NIPS,SURGERY,40865,6.00
NIPS,SURGERY,40866,6.00
NIPS,SURGERY,40867,6.00
NIPS,SURGERY,40868,6.00
NIPS,SURGERY,40869,6.00
NIPS,SURGERY,40870,6.00
NIPS,SURGERY,40871,6.00
NIPS,SURGERY,40872,6.00
NIPS,SURGERY,40873,6.00
NIPS,SURGERY,40874,6.00
NIPS,SURGERY,40875,6.00
NIPS,SURGERY,40876,6.00
NIPS,SURGERY,40877,6.00
NIPS,SURGERY,40878,6.00
NIPS,SURGERY,40879,6.00
NIPS,SURGERY,40880,6.00
NIPS,SURGERY,40881,6.00
NIPS,SURGERY,40882,6.00
NIPS,SURGERY,40883,6.00
NIPS,SURGERY,40884,6.00
NIPS,SURGERY,40885,6.00
NIPS,SURGERY,40886,6.00
NIPS,SURGERY,40887,6.00
NIPS,SURGERY,40888,6.00
NIPS,SURGERY,40889,6.00
NIPS,SURGERY,40890,6.00
NIPS,SURGERY,40891,6.00
NIPS,SURGERY,40892,6.00
NIPS,SURGERY,40893,6.00
NIPS,SURGERY,40894,6.00
NIPS,SURGERY,40895,6.00
NIPS,SURGERY,40896,6.00
NIPS,SURGERY,40897,6.00
NIPS,SURGERY,40898,6.00
NIPS,SURGERY,40899,6.00
NIPS,SURGERY,40900,6.00
NIPS,SURGERY,40901,6.00
NIPS,SURGERY,40902,6.00
NIPS,SURGERY,40903,6.00
NIPS,SURGERY,40904,6.00
NIPS,SURGERY,40905,6.00
NIPS,SURGERY,40906,6.00
NIPS,SURGERY,40907,6.00
NIPS,SURGERY,40908,6.00
NIPS,SURGERY,40909,6.00
NIPS,SURGERY,40910,6.00
NIPS,SURGERY,40911,6.00
NIPS,SURGERY,40912,6.00
NIPS,SURGERY,40913,6.00
NIPS,SURGERY,40914,6.00
NIPS,SURGERY,40915,6.00
NIPS,SURGERY,40916,6.00
NIPS,SURGERY,40917,6.00
NIPS,SURGERY,40918,6.00
NIPS,SURGERY,40919,6.00
NIPS,SURGERY,40920,6.00
NIPS,SURGERY,40921,6.00
NIPS,SURGERY,40922,6.00
NIPS,SURGERY,40923,6.00
NIPS,SURGERY,40924,6.00
NIPS,SURGERY,40925,6.00
NIPS,SURGERY,40926,6.00
NIPS,SURGERY,40927,6.00
NIPS,SURGERY,40928,6.00
NIPS,SURGERY,40929,6.00
NIPS,SURGERY,40930,6.00
NIPS,SURGERY,40931,6.00
NIPS,SURGERY,40932,6.00
NIPS,SURGERY,40933,6.00
NIPS,SURGERY,40934,6.00
NIPS,SURGERY,40935,6.00
NIPS,SURGERY,40936,6.00
NIPS,SURGERY,40937,6.00
NIPS,SURGERY,40938,6.00
NIPS,SURGERY,40939,6.00
NIPS,SURGERY,40940,6.00
NIPS,SURGERY,40941,6.00
NIPS,SURGERY,40942,6.00
NIPS,SURGERY,40943,6.00
NIPS,SURGERY,40944,6.00
NIPS,SURGERY,40945,6.00
NIPS,SURGERY,40946,6.00
NIPS,SURGERY,40947,6.00
NIPS,SURGERY,40948,6.00
NIPS,SURGERY,40949,6.00
NIPS,SURGERY,40950,6.00
NIPS,SURGERY,40951,6.00
NIPS,SURGERY,40952,6.00
NIPS,SURGERY,40953,6.00
NIPS,SURGERY,40954,6.00
NIPS,SURGERY,40955,6.00
NIPS,SURGERY,40956,6.00
NIPS,SURGERY,40957,6.00
NIPS,SURGERY,40958,6.00
NIPS,SURGERY,40959,6.00
NIPS,SURGERY,40960,6.00
NIPS,SURGERY,40961,6.00
NIPS,SURGERY,40962,6.00
NIPS,SURGERY,40963,6.00
NIPS,SURGERY,40964,6.00
NIPS,SURGERY,40965,6.00
NIPS,SURGERY,40966,6.00
NIPS,SURGERY,40967,6.00
NIPS,SURGERY,40968,6.00
NIPS,SURGERY,40969,6.00
NIPS,SURGERY,40970,6.00
NIPS,SURGERY,40971,6.00
NIPS,SURGERY,40972,6.00
NIPS,SURGERY,40973,6.00
NIPS,SURGERY,40974,6.00
NIPS,SURGERY,40975,6.00
NIPS,SURGERY,40976,6.00
NIPS,SURGERY,40977,6.00
NIPS,SURGERY,40978,6.00
NIPS,SURGERY,40979,6.00
NIPS,SURGERY,40980,6.00
NIPS,SURGERY,40981,6.00
NIPS,SURGERY,40982,6.00
NIPS,SURGERY,40983,6.00
NIPS,SURGERY,40984,6.00
NIPS,SURGERY,40985,6.00
NIPS,SURGERY,40986,6.00
NIPS,SURGERY,40987,6.00
NIPS,SURGERY,40988,6.00
NIPS,SURGERY,40989,6.00
NIPS,SURGERY,40990,6.00
NIPS,SURGERY,40991,6.00
NIPS,SURGERY,40992,6.00
NIPS,SURGERY,40993,6.00
NIPS,SURGERY,40994,6.00
NIPS,SURGERY,40995,6.00
NIPS,SURGERY,40996,6.00
NIPS,SURGERY,40997,6.00
NIPS,SURGERY,40998,6.00
NIPS,SURGERY,40999,6.00
NIPS,SURGERY,41000,6.00
NIPS,SURGERY,41001,6.00
NIPS,SURGERY,41002,6.00
NIPS,SURGERY,41003,6.00
NIPS,SURGERY,41004,6.00
NIPS,SURGERY,41005,6.00
NIPS,SURGERY,41006,6.00
NIPS,SURGERY,41007,6.00
NIPS,SURGERY,41008,6.00
NIPS,SURGERY,41009,6.00
NIPS,SURGERY,41010,6.00
NIPS,SURGERY,41011,6.00
NIPS,SURGERY,41012,6.00
NIPS,SURGERY,41013,6.00
NIPS,SURGERY,41014,6.00
NIPS,SURGERY,41015,6.00
NIPS,SURGERY,41016,6.00
NIPS,SURGERY,41017,6.00
NIPS,SURGERY,41018,6.00
NIPS,SURGERY,41019,6.00
NIPS,SURGERY,41020,6.00
NIPS,SURGERY,41021,6.00
NIPS,SURGERY,41022,6.00
NIPS,SURGERY,41023,6.00
NIPS,SURGERY,41024,6.00
NIPS,SURGERY,41025,6.00
NIPS,SURGERY,41026,6.00
NIPS,SURGERY,41027,6.00
NIPS,SURGERY,41028,6.00
NIPS,SURGERY,41029,6.00
NIPS,SURGERY,41030,6.00
NIPS,SURGERY,41031,6.00
NIPS,SURGERY,41032,6.00
NIPS,SURGERY,41033,6.00
NIPS,SURGERY,41034,6.00
NIPS,SURGERY,41035,6.00
NIPS,SURGERY,41036,6.00
NIPS,SURGERY,41037,6.00
NIPS,SURGERY,41038,6.00
NIPS,SURGERY,41039,6.00
NIPS,SURGERY,41040,6.00
NIPS,SURGERY,41041,6.00
NIPS,SURGERY,41042,6.00
NIPS,SURGERY,41043,6.00
NIPS,SURGERY,41044,6.00
NIPS,SURGERY,41045,6.00
NIPS,SURGERY,41046,6.00
NIPS,SURGERY,41047,6.00
NIPS,SURGERY,41048,6.00
NIPS,SURGERY,41049,6.00
NIPS,SURGERY,41050,6.00
NIPS,SURGERY,41051,6.00
NIPS,SURGERY,41052,6.00
NIPS,SURGERY,41053,6.00
NIPS,SURGERY,41054,6.00
NIPS,SURGERY,41055,6.00
NIPS,SURGERY,41056,6.00
NIPS,SURGERY,41057,6.00
NIPS,SURGERY,41058,6.00
NIPS,SURGERY,41059,6.00
NIPS,SURGERY,41060,6.00
NIPS,SURGERY,41061,6.00
NIPS,SURGERY,41062,6.00
NIPS,SURGERY,41063,6.00
NIPS,SURGERY,41064,6.00
NIPS,SURGERY,41065,6.00
NIPS,SURGERY,41066,6.00
NIPS,SURGERY,41067,6.00
NIPS,SURGERY,41068,6.00
NIPS,SURGERY,41069,6.00
NIPS,SURGERY,41070,6.00
NIPS,SURGERY,41071,6.00
NIPS,SURGERY,41072,6.00
NIPS,SURGERY,41073,6.00
NIPS,SURGERY,41074,6.00
NIPS,SURGERY,41075,6.00
NIPS,SURGERY,41076,6.00
NIPS,SURGERY,41077,6.00
NIPS,SURGERY,41078,6.00
NIPS,SURGERY,41079,6.00
NIPS,SURGERY,41080,6.00
NIPS,SURGERY,41081,6.00
NIPS,SURGERY,41082,6.00
NIPS,SURGERY,41083,6.00
NIPS,SURGERY,41084,6.00
NIPS,SURGERY,41085,6.00
NIPS,SURGERY,41086,6.00
NIPS,SURGERY,41087,6.00
NIPS,SURGERY,41088,6.00
NIPS,SURGERY,41089,6.00
NIPS,SURGERY,41090,6.00
NIPS,SURGERY,41091,6.00
NIPS,SURGERY,41092,6.00
NIPS,SURGERY,41093,6.00
NIPS,SURGERY,41094,6.00
NIPS,SURGERY,41095,6.00
NIPS,SURGERY,41096,6.00
NIPS,SURGERY,41097,6.00
NIPS,SURGERY,41098,6.00
NIPS,SURGERY,41099,6.00
NIPS,SURGERY,41100,6.00
NIPS,SURGERY,41101,6.00
NIPS,SURGERY,41102,6.00
NIPS,SURGERY,41103,6.00
NIPS,SURGERY,41104,6.00
NIPS,SURGERY,41105,6.00
NIPS,SURGERY,41106,6.00
NIPS,SURGERY,41107,6.00
NIPS,SURGERY,41108,6.00
NIPS,SURGERY,41109,6.00
NIPS,SURGERY,41110,6.00
NIPS,SURGERY,41111,6.00
NIPS,SURGERY,41112,6.00
NIPS,SURGERY,41113,6.00
NIPS,SURGERY,41114,6.00
NIPS,SURGERY,41115,6.00
NIPS,SURGERY,41116,6.00
NIPS,SURGERY,41117,6.00
NIPS,SURGERY,41118,6.00
NIPS,SURGERY,41119,6.00
NIPS,SURGERY,41120,6.00
NIPS,SURGERY,41121,6.00
NIPS,SURGERY,41122,6.00
NIPS,SURGERY,41123,6.00
NIPS,SURGERY,41124,6.00
NIPS,SURGERY,41125,6.00
NIPS,SURGERY,41126,6.00
NIPS,SURGERY,41127,6.00
NIPS,SURGERY,41128,6.00
NIPS,SURGERY,41129,6.00
NIPS,SURGERY,41130,6.00
NIPS,SURGERY,41131,6.00
NIPS,SURGERY,41132,6.00
NIPS,SURGERY,41133,6.00
NIPS,SURGERY,41134,6.00
NIPS,SURGERY,41135,6.00
NIPS,SURGERY,41136,6.00
NIPS,SURGERY,41137,6.00
NIPS,SURGERY,41138,6.00
NIPS,SURGERY,41139,6.00
NIPS,SURGERY,41140,6.00
NIPS,SURGERY,41141,6.00
NIPS,SURGERY,41142,6.00
NIPS,SURGERY,41143,6.00
NIPS,SURGERY,41144,6.00
NIPS,SURGERY,41145,6.00
NIPS,SURGERY,41146,6.00
NIPS,SURGERY,41147,6.00
NIPS,SURGERY,41148,6.00
NIPS,SURGERY,41149,6.00
NIPS,SURGERY,41150,6.00
NIPS,SURGERY,41151,6.00
NIPS,SURGERY,41152,6.00
NIPS,SURGERY,41153,6.00
NIPS,SURGERY,41154,6.00
NIPS,SURGERY,41155,6.00
